REPORT_DATE,REFERENCE_ID,BIS_CATEGORY,BIS_TYPE,GUARANTEE_TYPE,BUSINESS_TYPE,METHOD_TYPE,FORMULA,RISK_WEIGHT,EXPOSURE_AMOUNT,GUARANTEE_AMOUNT,RISK_AMOUNT,PRE_CALC_VALUE,FINAL_VALUE
30/6/2025_newconfig,76fdb2e4-09a3-41ca-865b-8adb85014269,Repo,Securitization,Government,Sovereign,SA-CCR,F2,0.66,378086.53,160682.41,143486.72,126482.69,120854.75
30/6/2025_newconfig,77014a0d-b275-48ce-9bfc-7b9c70e3f6ab,Account,Banking,Government,Sovereign,IMM,F4,0.73,669819.89,252311.04,304781.46,321383.56,301093.54
30/6/2025_newconfig,77027d6d-8b59-4e36-b7a4-801fa21332f8,Others,Trading,Collateral,Interbank,IMM,F1,0.42,785662.66,183230.57,253021.48,257835.16,243286.27
30/6/2025_newconfig,7707ee6a-e325-47c8-8d9a-9b5c40224b55,Repo,Trading,Government,Interbank,SA-CCR,F4,0.26,619412.09,56749.21,146292.35,135677.81,130696.65
30/6/2025_newconfig,773341b5-8d7a-456a-97c8-1fb23bd58276,Commodity,Securitization,Government,Interbank,IMM,F2,0.42,841077.54,330691.69,214362.06,195973.26,181816.78
30/6/2025_newconfig,7733f625-2e5c-4cc6-8c90-8f0018f7be95,Equity,Securitization,Collateral,Sovereign,Standardized,F3,0.83,508347.15,159796.36,289297.16,237377.45,245633.82
30/6/2025_newconfig,7735e9f2-b1ea-4c52-90e5-ba5c35414e92,Equity,Securitization,Government,Sovereign,SA-CCR,F1,0.5,765369.43,221319.75,272024.84,269154.28,278805.6
30/6/2025_newconfig,77683d5a-8ff5-4d7d-94dc-2ccb53cf8c28,FX,Securitization,Government,Retail,SA-CCR,F3,0.96,181859.86,57821.27,119077.05,118354.78,119519.89
30/6/2025_newconfig,777027c5-435e-4306-9c25-421286dc0489,Commodity,Trading,Government,Retail,Standardized,F3,0.36,683395.75,233765.1,161867.03,153164.03,161185.86
30/6/2025_newconfig,77a61c48-6ac0-43d0-9192-1ffc193d8464,Loan,Securitization,Third-party,Sovereign,Standardized,F3,0.32,413018.95,140380.08,87244.44,89966.96,87879.08
30/6/2025_newconfig,77ba99c3-b85e-4a2d-a054-dc6ad00b9419,Repo,Banking,Collateral,Interbank,SA-CCR,F1,0.84,567754.99,62002.9,424831.76,404432.26,386137.31
30/6/2025_newconfig,77c45ee2-e41b-4c11-9ebb-888fc7a3c2ca,FX,Banking,Collateral,Sovereign,SA-CCR,F4,0.9,379607.71,82670.54,267243.45,307950.09,337855.31
30/6/2025_newconfig,77e33929-dfdc-4cdc-83e9-2b1cdcd8d867,Derivative,Securitization,Collateral,Corporate,IMM,F1,0.55,888007.35,91040.96,438331.51,505715.26,545523.52
30/6/2025_newconfig,781cff2a-30b7-4328-89d1-6ce6b579c69d,FX,Banking,Collateral,Retail,IMM,F2,0.45,785061.69,228926.09,250261.02,261411.21,252842.6
30/6/2025_newconfig,782d9ace-bb4e-409a-ac23-c2a7bc9351f2,Loan,Trading,Third-party,Corporate,Standardized,F1,0.92,115594.24,46577.97,63494.97,69116.06,70361.73
30/6/2025_newconfig,782f42bf-3572-4653-8f6f-500206e3545d,FX,Trading,Third-party,Retail,IMM,F4,0.44,433088.86,82806.07,154124.43,182866.48,187879.25
30/6/2025_newconfig,787f3567-c06d-47a4-9679-5a1f16ebed94,FX,Securitization,Third-party,Retail,Standardized,F4,0.75,712053.47,192874.22,389384.44,424508.4,391269.64
30/6/2025_newconfig,78f7aec3-aee9-45a4-ac59-ada987fd61a6,FX,Trading,Collateral,Interbank,IMM,F3,0.49,192655.64,4346.53,92271.46,90459.12,86052.18
30/6/2025_newconfig,79350787-81ed-4128-85ec-f4145965e3eb,Account,Banking,Collateral,Retail,SA-CCR,F1,0.76,947899.47,133061.43,619276.91,683029.22,681769.19
30/6/2025_newconfig,795c6a60-e77e-4c15-839b-b2080519f480,FX,Securitization,Government,Sovereign,SA-CCR,F4,0.41,862522.37,231742.62,258619.7,216105.53,235549.39
30/6/2025_newconfig,798f7e1b-e62a-40e3-a228-8c56daaf75ce,Option,Banking,Collateral,Corporate,Standardized,F3,0.93,392168.38,35289.22,331897.62,372830.72,347527
30/6/2025_newconfig,79a3a335-18ec-4eb0-a462-f100a7597983,Derivative,Banking,Third-party,Retail,SA-CCR,F2,0.94,491876.3,171981.73,300700.9,293190.54,290231.71
30/6/2025_newconfig,79a9c528-ec3f-4c41-944f-848abc35ac1b,Commodity,Trading,Collateral,Corporate,SA-CCR,F3,0.5,876908.58,112334.24,382287.17,454867.79,454065.63
30/6/2025_newconfig,79afe878-8bbe-4a6c-9a6e-67c2968e7e54,Account,Securitization,Third-party,Sovereign,SA-CCR,F4,0.46,998238.02,108772.78,409154.01,408511.18,449013.16
30/6/2025_newconfig,79d21c87-6a83-4d21-a4ea-0c18b2ff5210,Account,Trading,Collateral,Sovereign,Standardized,F4,0.99,160653.41,783.84,158270.87,174171,186402.27
30/6/2025_newconfig,79edb4ac-88e7-4b63-9804-cb7a5929b509,Option,Trading,Collateral,Retail,IMM,F1,0.36,297914.34,133043.63,59353.46,70941.12,73813.55
30/6/2025_newconfig,7a648726-f7fa-4b32-ab57-69669aefd0db,Option,Securitization,Third-party,Corporate,Standardized,F1,0.74,729385.63,76305.28,483279.46,438517.35,408784.48
30/6/2025_newconfig,7a691e4e-1d9d-4b16-88f2-76a0b6f87717,Commodity,Securitization,Government,Corporate,IMM,F1,0.95,116250.2,51528.55,61485.57,66217.81,60704.02
30/6/2025_newconfig,7ab5d400-5170-4bad-9217-63f0ffe83161,Account,Trading,Collateral,Retail,SA-CCR,F1,0.74,931672.81,428890.1,372059.21,439007.98,404065.24
30/6/2025_newconfig,7abf28e6-bc3e-4ca0-b9b0-e355b4592739,FX,Trading,Collateral,Retail,SA-CCR,F2,0.92,742856.68,318723.47,390202.55,388804.3,353570.72
30/6/2025_newconfig,7ac82d1f-ed39-4d58-b281-b31c30d7a1a4,Repo,Securitization,Third-party,Corporate,SA-CCR,F3,0.89,583249.34,64887.02,461342.46,456053.69,427524.57
30/6/2025_newconfig,7acde62c-e513-4542-b728-657b15e78d2b,Repo,Securitization,Government,Corporate,Standardized,F2,0.86,669195.26,58504.91,525203.7,450781.37,423234.22
30/6/2025_newconfig,7ad70251-c2d9-4ca5-a20b-eeda5abd16b9,Others,Securitization,Third-party,Retail,SA-CCR,F3,0.63,121779.57,884.9,76163.64,63238.49,61778.74
30/6/2025_newconfig,7b150d94-12d8-4401-9ef9-2d245e59bf5b,Repo,Banking,Third-party,Corporate,IMM,F4,0.52,527466.06,217830.29,161010.6,134165.07,137441.38
30/6/2025_newconfig,7b1eba83-dcb0-435c-b88d-4d43df098697,FX,Securitization,Collateral,Interbank,SA-CCR,F1,0.97,848064.64,244134.46,585812.27,574538.08,548820.34
30/6/2025_newconfig,7b5f37c2-dd3a-42dc-b8e7-b3b586bdc51e,Equity,Banking,Collateral,Sovereign,IMM,F1,0.81,187550.79,66507.15,98045.35,89177.4,96255.91
30/6/2025_newconfig,7b7d9655-3b4b-415f-bfc5-26d070ce03e8,Derivative,Trading,Government,Retail,IMM,F2,0.77,375557.75,185121.79,146635.69,133660.8,145218.14
30/6/2025_newconfig,7bd6db4f-cbcf-4e6b-a6de-dbe0f9304e21,Account,Securitization,Government,Corporate,IMM,F2,0.31,596584.55,32821.76,174766.46,163480.67,169147.62
30/6/2025_newconfig,7be077d0-2a6c-457a-af3c-250eadb0e855,Option,Trading,Government,Retail,IMM,F4,0.58,247004.64,107275.61,81042.84,97136.45,88098.63
30/6/2025_newconfig,7c03cc6f-b8a0-40c9-aa0f-152b80fe162b,Loan,Securitization,Collateral,Sovereign,SA-CCR,F1,0.38,996153.9,21065.3,370533.67,397232.46,365558.89
30/6/2025_newconfig,7c0f6011-1291-4d9d-8beb-9effa2062c60,FX,Securitization,Collateral,Corporate,Standardized,F2,0.37,976263.23,120597.85,316596.19,358861.15,362224.54
30/6/2025_newconfig,7c1eda4c-24b4-445b-8b51-d00fbe34b2fc,Others,Banking,Collateral,Corporate,IMM,F3,0.22,61518.47,20906.02,8934.74,10242.07,11177.51
30/6/2025_newconfig,7ca2a4cc-2ca9-4e22-bb2c-9f1eb8f69940,Bond,Securitization,Government,Corporate,SA-CCR,F4,0.58,82378.89,7308.79,43540.66,51957.34,55411.03
30/6/2025_newconfig,7cbc7fdd-bd33-404b-9ff1-a6e211923609,Commodity,Trading,Third-party,Corporate,SA-CCR,F3,0.38,996682.91,238810.97,287991.34,306736.45,279942.99
30/6/2025_newconfig,7cd80236-c5ae-4059-9f35-d1289c589bc1,Derivative,Securitization,Collateral,Retail,SA-CCR,F3,0.37,233019.16,40047.14,71399.65,72948.74,77489.29
30/6/2025_newconfig,7cfb3528-0ab3-430c-a6fe-9cc4b7d2feff,FX,Securitization,Third-party,Corporate,Standardized,F2,0.57,461080.12,178206.68,161237.86,185716.31,190309.11
30/6/2025_newconfig,7d07fc55-d788-4ede-85c2-4b41f6029758,FX,Securitization,Collateral,Sovereign,IMM,F1,0.63,825542.66,212324.2,386327.63,353658.55,371186.03
30/6/2025_newconfig,7d41e329-2866-4eab-bed1-80ab9901db43,Others,Trading,Government,Corporate,IMM,F1,0.79,999332.92,204577.06,627857.13,531017.93,566009.99
30/6/2025_newconfig,7d59a8aa-f09f-4e7c-b82a-fe7a0bc13611,FX,Securitization,Collateral,Corporate,SA-CCR,F1,0.86,798249.13,71178.23,625280.97,712390.58,707472.83
30/6/2025_newconfig,7d5beeb8-f42b-42de-91d7-f3d0fb72ff30,FX,Trading,Third-party,Corporate,SA-CCR,F1,0.82,887839.32,360219.29,432648.42,347200.37,364979.4
30/6/2025_newconfig,7db3833f-047e-4aca-873e-34ebfcd01f11,Repo,Securitization,Third-party,Corporate,SA-CCR,F1,0.69,139428.22,46430.9,64168.15,63405.39,58211.44
30/6/2025_newconfig,7dd7677b-32ec-4c76-9f77-84d412cfe078,Others,Securitization,Collateral,Corporate,Standardized,F1,0.26,159120.82,19350.53,36340.28,35386.55,35568.78
30/6/2025_newconfig,7e02f677-2adb-49d2-81e8-98292c4b1ec9,Equity,Banking,Government,Retail,IMM,F2,0.59,599152.11,181318.95,246521.56,217229.23,216474.59
30/6/2025_newconfig,7e140051-29aa-489f-83a1-01987c3ad311,Bond,Securitization,Government,Retail,SA-CCR,F1,0.75,689474.36,223061.45,349809.68,347476.13,375136.65
30/6/2025_newconfig,7e6673ec-0228-446a-b204-7ed8705ca618,FX,Trading,Third-party,Sovereign,Standardized,F4,0.81,182664.3,24174.89,128376.42,107927.91,107856.82
30/6/2025_newconfig,7e6de583-9bfc-48f7-8ac1-d362b7d2c12f,Equity,Securitization,Third-party,Sovereign,IMM,F1,0.42,637656.11,295498.96,143706,147998.93,154972.6
30/6/2025_newconfig,7ef757cf-7013-4ca9-96fc-8dec8b672f22,Commodity,Trading,Government,Interbank,Standardized,F1,0.71,753911.78,40098.98,506807.09,459324.04,425075.97
30/6/2025_newconfig,7f05667c-06bc-4f84-8523-c2c1d299c7b2,Repo,Banking,Government,Corporate,IMM,F1,0.32,877722.63,34121.9,269952.23,323685.34,339826.72
30/6/2025_newconfig,7f4a8cda-aeaf-4bbe-9a84-5aad78d1540a,Derivative,Banking,Third-party,Sovereign,IMM,F3,0.46,128868.89,54096.36,34395.36,27827.98,30235.77
30/6/2025_newconfig,7f6db3c1-4d41-4010-89c1-a8642f0bac78,FX,Securitization,Third-party,Corporate,Standardized,F2,0.36,31218.65,3712.29,9902.29,9278.39,8688.37
30/6/2025_newconfig,7f750c7a-afb3-4287-b28d-15d53abe77c9,Equity,Trading,Government,Interbank,Standardized,F1,0.27,468056.38,24474.85,119767.01,113050.07,121009.77
30/6/2025_newconfig,7f93d256-ce6d-4b0d-bd57-d14331d650d3,FX,Trading,Collateral,Sovereign,IMM,F2,0.3,355011.4,49.32,106488.62,89578.59,85672.57
30/6/2025_newconfig,7f970482-796f-4570-84c1-4489bc1f8fc2,FX,Banking,Collateral,Corporate,IMM,F1,0.61,910001.45,34730.27,533915.42,455628.86,410457.08
30/6/2025_newconfig,7fa567de-7a5d-41cb-a0a3-bbaf3aa46565,Commodity,Trading,Collateral,Corporate,SA-CCR,F2,0.92,970725.77,296753.81,620054.2,611279.85,654008.81
30/6/2025_newconfig,7fdf7e5f-a982-4187-a406-22c4ee7107b3,Others,Banking,Third-party,Corporate,SA-CCR,F3,0.42,475688.39,149318.89,137075.19,136715.36,147162.03
30/6/2025_newconfig,80891438-9059-4429-8cd8-1a0d9ecf0775,Commodity,Securitization,Collateral,Sovereign,SA-CCR,F4,0.88,887390.18,120259.87,675074.67,697813.95,720489.03
30/6/2025_newconfig,80ca7c77-da4f-489a-9936-5b42a5995948,Equity,Securitization,Government,Interbank,Standardized,F1,0.93,645917.49,273101.02,346719.32,412119.4,416356.6
30/6/2025_newconfig,80d5f41e-c3ce-44e2-8a38-53af53259966,Repo,Trading,Collateral,Interbank,SA-CCR,F1,0.84,324034.13,138184.24,156113.91,167206.3,178500.38
30/6/2025_newconfig,80d845d6-d519-4cb3-a0bf-8b33ec7f3282,FX,Securitization,Government,Sovereign,SA-CCR,F4,0.4,337294.68,163544.65,69500.01,80872.26,84793.1
30/6/2025_newconfig,812cf7e6-9237-4277-b955-a1987b2d2fd4,FX,Trading,Collateral,Corporate,SA-CCR,F4,0.98,203806.44,81337.57,120019.49,122538.58,125354.73
30/6/2025_newconfig,81306c7d-3fc0-4486-a577-59b75c8f3dde,FX,Banking,Government,Sovereign,Standardized,F2,0.32,552936.58,149536.43,129088.05,109739.73,104094.06
30/6/2025_newconfig,8138cc95-3db7-4958-98dd-c8746e0fb281,Bond,Banking,Government,Retail,IMM,F1,0.57,745177.81,189851.64,316535.92,298520.51,311192.55
30/6/2025_newconfig,814823a4-4e0c-4d14-a007-f24aa56b3532,Option,Trading,Third-party,Sovereign,IMM,F1,0.45,42666.08,16670.2,11698.15,10091.93,9406.14
30/6/2025_newconfig,8158c52d-367d-49ca-956b-773c7ada62e9,Others,Banking,Collateral,Interbank,SA-CCR,F3,0.99,228696.35,65808.77,161258.7,136868.64,136349.2
30/6/2025_newconfig,8179a11e-f0ec-4844-ac30-ee2d3cab0cd5,Loan,Banking,Third-party,Retail,IMM,F1,0.35,773889.51,36267.07,258167.85,244295.92,246939.24
30/6/2025_newconfig,817e7900-bfb9-4119-88c4-1b2e0ed12861,Equity,Trading,Collateral,Interbank,IMM,F3,0.95,388956.33,31271.96,339800.15,297573.39,272645.13
30/6/2025_newconfig,819c28f7-1f62-43fd-aa12-fead5c7f9837,FX,Banking,Third-party,Sovereign,SA-CCR,F2,0.98,499088.7,163980.17,328406.36,304835.15,292729.03
30/6/2025_newconfig,81cc2bf4-61a9-47b2-9248-bbdb8449cc33,Others,Banking,Collateral,Corporate,IMM,F1,0.68,996908.39,412224.32,397585.17,457654.03,462894.18
30/6/2025_newconfig,81d6d1e2-bfbf-4400-a953-1d9058181348,Derivative,Securitization,Third-party,Sovereign,Standardized,F2,0.92,268378.28,38423.48,211558.42,232868.14,221575.32
30/6/2025_newconfig,81e47c4f-7f5d-4b1e-a19e-ce2c0096aa4e,Equity,Trading,Government,Interbank,Standardized,F1,0.68,258807.69,98971.24,108688.79,103161.61,108423.65
30/6/2025_newconfig,81ef1d73-f4a2-47cc-974c-a8b2fbea3b37,Derivative,Banking,Government,Sovereign,SA-CCR,F2,0.8,390886.64,7664.31,306577.86,284777.49,310561.56
30/6/2025_newconfig,82009cfe-0697-4560-94af-9bc50eb85664,Repo,Banking,Government,Sovereign,SA-CCR,F2,0.84,84974.39,23442.6,51686.7,50778.57,50738.96
30/6/2025_newconfig,822d325a-5b60-462a-8565-76a0e09b1980,Commodity,Securitization,Collateral,Sovereign,SA-CCR,F2,0.84,308374.72,139517.23,141840.29,126074.96,117944.33
30/6/2025_newconfig,82ba2c2f-471a-4e1e-94c3-749a90401acd,Bond,Securitization,Collateral,Sovereign,Standardized,F2,0.22,528894.35,128316.83,88127.05,80122.76,76396.8
30/6/2025_newconfig,82d70a1c-bbaa-43a9-93a0-ecc8fef608d8,Others,Banking,Collateral,Sovereign,SA-CCR,F2,0.52,944565.96,28848.55,476173.05,493160.92,466847.42
30/6/2025_newconfig,830a1008-cc41-4626-a73e-b7d940d08e2c,Derivative,Trading,Collateral,Interbank,IMM,F1,0.22,683364.65,96324.56,129148.82,125828.61,126218.22
30/6/2025_newconfig,830cf556-b1c4-47ee-ae69-64c0a64bc842,FX,Trading,Third-party,Sovereign,Standardized,F4,0.52,905342.66,445175.28,239287.04,204769.75,218992.16
30/6/2025_newconfig,832b9b84-a99d-4a20-8846-9bf25dc2eb47,FX,Banking,Third-party,Retail,Standardized,F2,0.47,496727.22,37112.41,216018.96,254831.12,234481.95
30/6/2025_newconfig,83425597-489b-48b6-9e18-ab9fc12fa84d,Loan,Securitization,Third-party,Corporate,Standardized,F2,0.95,331625.54,143800.29,178433.99,163754.33,150439.38
30/6/2025_newconfig,8365fb77-1939-456a-8b40-5e1f8b4f832c,Others,Securitization,Collateral,Corporate,SA-CCR,F2,0.4,637126.51,240135.66,158796.34,164897.67,148777.98
30/6/2025_newconfig,838d70c4-1151-4012-b6ac-e3315974203e,Others,Securitization,Government,Retail,Standardized,F3,0.54,144112.84,8926.16,73000.81,81143.94,83782.09
30/6/2025_newconfig,83f05ac5-e759-4372-93b9-925565cafa66,Account,Securitization,Collateral,Retail,SA-CCR,F2,0.59,355747.97,157248.6,117114.63,128413.26,119990.87
30/6/2025_newconfig,840a4f8c-ae2b-47b9-bada-71700eafc631,Account,Banking,Government,Corporate,IMM,F2,0.63,472386,80769.47,246718.41,241818.26,220619.92
30/6/2025_newconfig,842bea0b-7937-4188-b140-dbd5c2062041,Loan,Banking,Third-party,Sovereign,Standardized,F1,0.28,290987.85,125495.6,46337.83,37839.46,38928.82
30/6/2025_newconfig,84313072-8f4a-4fcd-b814-1dc24a55c11a,FX,Securitization,Government,Sovereign,SA-CCR,F4,0.94,487174.39,96302.25,367419.81,372813.66,355414.83
30/6/2025_newconfig,849a6f85-15f7-46a9-9d9d-9de7783bdb93,Commodity,Securitization,Third-party,Corporate,SA-CCR,F1,0.66,237030.08,18221.81,144413.46,130568.97,124751.09
30/6/2025_newconfig,84ca02cc-6773-4174-b14d-8f3ac1679f7d,Bond,Banking,Third-party,Sovereign,IMM,F1,0.58,605107.64,296932.96,178741.31,170863.05,169231.82
30/6/2025_newconfig,84d44038-72fc-4213-823d-37006cb23848,Bond,Banking,Government,Interbank,SA-CCR,F3,0.7,483227.26,47228.2,305199.34,246457,260099.36
30/6/2025_newconfig,85359f82-0ad4-4c1a-b255-ac73443168a1,Account,Banking,Government,Corporate,Standardized,F1,0.52,942308.63,204362.49,383731.99,438518.44,447243.99
30/6/2025_newconfig,855975b4-ab80-4b23-b634-eaf302eaf465,FX,Trading,Third-party,Sovereign,Standardized,F1,0.25,320592.35,150857.49,42433.71,34414.44,36935.52
30/6/2025_newconfig,856558b9-c429-4fb2-a57b-8c98fc5ebd69,FX,Securitization,Collateral,Sovereign,SA-CCR,F4,0.53,702063.14,52227.07,344413.12,345778.73,318487.8
30/6/2025_newconfig,856e1d4a-12a5-4927-9448-9556f5318249,Derivative,Securitization,Third-party,Interbank,IMM,F4,0.93,633506.95,118310.51,479132.69,483509.51,447567.68
30/6/2025_newconfig,856f7241-e39b-43b5-9503-cd1c3ebbd908,Repo,Securitization,Third-party,Retail,SA-CCR,F4,0.3,650206.02,213149.26,131117.03,124207.43,112316.59
30/6/2025_newconfig,8593b021-cd57-41cd-b389-ee11e9cd0151,Others,Banking,Government,Sovereign,Standardized,F3,0.94,329726.95,157632.85,161768.45,171322.06,179154.06
30/6/2025_newconfig,85ba567c-b0f1-40fd-b758-f2c02289d695,Option,Trading,Government,Corporate,Standardized,F1,0.72,778866.55,185591.82,427157.81,472707.05,478019.22
30/6/2025_newconfig,85fa3ad4-55a4-43fd-a544-a0326ff8f0f2,Equity,Securitization,Third-party,Retail,IMM,F3,0.83,961866.67,41849.79,763614.01,737982.27,725434.04
30/6/2025_newconfig,86095a56-ad71-4648-b9f8-d7eaf8d50cac,Derivative,Trading,Third-party,Retail,IMM,F4,0.52,62741.21,206.32,32518.14,35070.09,33210.46
30/6/2025_newconfig,860dd8d5-38f1-41e7-ba46-29b6a8e8aa6f,Equity,Securitization,Government,Corporate,IMM,F3,0.54,382560.37,65297.75,171321.81,181994.56,180592
30/6/2025_newconfig,86361adc-cb37-47a4-8b0d-32725aa9948e,Derivative,Trading,Collateral,Interbank,IMM,F1,0.52,143355.3,37455.12,55068.09,62889.82,61019.59
30/6/2025_newconfig,86469c14-5455-4fda-8a25-9fc787e8dc94,Loan,Banking,Government,Interbank,Standardized,F2,0.97,497961.76,41382.19,442882.18,466244.52,440662.83
30/6/2025_newconfig,8648dabf-4e23-40fc-8e5d-0c95a02ff188,Commodity,Securitization,Third-party,Sovereign,Standardized,F3,0.73,644844.75,103050.41,395509.87,337867.68,332804.89
30/6/2025_newconfig,8686aa00-fd01-4c0f-ad11-b3eac9733489,Account,Securitization,Collateral,Sovereign,Standardized,F2,0.91,558057.55,145040.6,375845.42,346340.43,316609.57
30/6/2025_newconfig,8689d2da-8142-4ff9-aa93-791a69bd053c,Equity,Securitization,Third-party,Sovereign,SA-CCR,F1,0.49,204989.61,79319.64,61578.29,53337.06,57423.55
30/6/2025_newconfig,868d1df3-bc55-438f-9570-53d3b164763d,Commodity,Banking,Third-party,Corporate,Standardized,F1,0.42,88626.8,35982.94,22110.42,22327.4,22857.12
30/6/2025_newconfig,86b41677-5891-457d-adf7-1a57167a0275,Derivative,Trading,Collateral,Corporate,IMM,F3,0.6,835608.07,120439.66,429101.05,427125.48,464533.82
30/6/2025_newconfig,86c0db9d-20a3-4ec5-a792-8af3f31e2155,FX,Securitization,Government,Retail,IMM,F1,0.6,573660.08,116243.37,274450.03,267809.62,252844.78
30/6/2025_newconfig,86eb1d74-c51a-45cf-b940-71868086ce2f,FX,Securitization,Third-party,Retail,Standardized,F4,0.71,569160.69,197014.96,264223.47,297838.53,323085.13
30/6/2025_newconfig,86f8c5bc-a6d5-4e49-bf91-678f3b9d92e2,Bond,Banking,Government,Retail,Standardized,F2,0.73,665742.11,85707.53,423425.24,353857.55,329889.73
30/6/2025_newconfig,86fe1294-64d6-4f65-a332-1496d3fb46ce,Others,Banking,Government,Interbank,SA-CCR,F2,0.67,905707.79,246272.7,441821.51,520556.68,474150.42
30/6/2025_newconfig,87039738-2ecc-4d53-936a-645236936c2a,Derivative,Trading,Collateral,Interbank,SA-CCR,F1,0.68,701687.94,38856.53,450725.36,462085.96,442956.67
30/6/2025_newconfig,8727cf67-4470-4582-8c17-117c1562b8f0,Equity,Banking,Collateral,Sovereign,SA-CCR,F4,0.35,911841.16,64380.78,296611.13,339070.12,356238.26
30/6/2025_newconfig,8738b46d-0fda-4bb3-b542-88777815df26,Bond,Securitization,Third-party,Retail,IMM,F4,0.9,19763.23,4991.39,13294.66,11672.34,12035.67
30/6/2025_newconfig,87913357-c1a0-4edb-999f-f320cc5bfbb1,Loan,Banking,Collateral,Sovereign,SA-CCR,F1,0.26,912365.72,372835.47,140277.86,117254.61,116919.66
30/6/2025_newconfig,883b0783-ef4b-4f75-90d2-296d58454f0e,Bond,Securitization,Collateral,Sovereign,SA-CCR,F3,0.58,915240.57,82256.77,483130.6,396096.28,373806.04
30/6/2025_newconfig,88e638c8-5c59-4e43-9736-4387eff4ed3d,Loan,Securitization,Collateral,Sovereign,IMM,F2,0.37,441038.46,165621.09,101904.43,109507.58,102381.64
30/6/2025_newconfig,8914c00f-c85d-462c-ad09-bb9a7d95542f,Bond,Securitization,Third-party,Interbank,SA-CCR,F4,0.45,900903.3,243225.17,295955.16,324994.2,349749.59
30/6/2025_newconfig,89183f61-ed66-443b-8b58-69a0901c2dad,Commodity,Banking,Third-party,Sovereign,IMM,F3,0.6,527771.58,9167.94,311162.18,353647.67,367403.22
30/6/2025_newconfig,893e4e76-27bd-4be6-8001-0300cf002d0a,FX,Securitization,Government,Sovereign,SA-CCR,F3,0.87,509140.97,152849.16,309973.87,267038.7,267977.57
30/6/2025_newconfig,896b21ff-1c70-482a-a22f-9c0c85ca8716,Commodity,Banking,Collateral,Retail,SA-CCR,F1,0.21,539979.52,128917.23,86323.08,75813.24,69980.8
30/6/2025_newconfig,897e3998-3036-4282-9ebb-f723be884d09,Others,Trading,Collateral,Retail,IMM,F4,0.5,590841.11,94007.47,248416.82,293470.77,292862.43
30/6/2025_newconfig,89970699-96d9-4f44-ba3c-5d1b25f7f0df,Bond,Securitization,Third-party,Interbank,IMM,F3,0.58,45860.26,14428.35,18230.51,18524.39,18507.15
30/6/2025_newconfig,89aa2c92-ab24-418d-829c-5a40c7afa892,Commodity,Banking,Third-party,Corporate,IMM,F4,0.75,524589.79,80402.52,333140.45,340141.3,363830.88
30/6/2025_newconfig,89ac41dd-3b6b-46b6-877c-80c160bff7a9,Option,Securitization,Government,Retail,Standardized,F3,0.79,431884.25,46166.51,304717.01,284544.19,266667.96
30/6/2025_newconfig,8a509026-4635-408f-bd9d-a70730296650,Repo,Banking,Third-party,Sovereign,IMM,F3,0.97,206366.3,102477.02,100772.6,107038.84,109833.72
30/6/2025_newconfig,8a8219cc-4d06-4739-aaba-8f30cd53a13c,Repo,Trading,Third-party,Interbank,Standardized,F2,0.98,625987.19,310673.57,309007.35,325064.55,300912.94
